cycle,Current_min,Current_max,Current_mean,Current_std,Current_range,Current_discharge_end,Current_charge_start,Cell_V_Max_min,Cell_V_Max_max,Cell_V_Max_mean,Cell_V_Max_std,Cell_V_Max_range,Cell_V_Max_discharge_end,Cell_V_Max_charge_start,Cell_V_Min_min,Cell_V_Min_max,Cell_V_Min_mean,Cell_V_Min_std,Cell_V_Min_range,Cell_V_Min_discharge_end,Cell_V_Min_charge_start,Cell_V_Avg_min,Cell_V_Avg_max,Cell_V_Avg_mean,Cell_V_Avg_std,Cell_V_Avg_range,Cell_V_Avg_discharge_end,Cell_V_Avg_charge_start,Cell_T_Max_min,Cell_T_Max_max,Cell_T_Max_mean,Cell_T_Max_std,Cell_T_Max_range,Cell_T_Max_discharge_end,Cell_T_Max_charge_start,Cell_T_Min_min,Cell_T_Min_max,Cell_T_Min_mean,Cell_T_Min_std,Cell_T_Min_range,Cell_T_Min_discharge_end,Cell_T_Min_charge_start,Cell_T_Avg_min,Cell_T_Avg_max,Cell_T_Avg_mean,Cell_T_Avg_std,Cell_T_Avg_range,Cell_T_Avg_discharge_end,Cell_T_Avg_charge_start,SOC_min,SOC_max,SOC_mean,SOC_std,SOC_range,SOC_discharge_end,SOC_charge_start,voltage_spread_mean,voltage_spread_max,voltage_spread_std,voltage_asymmetry_mean,voltage_spread_under_load,voltage_asymmetry_under_load,thermal_spread_mean,thermal_spread_max,thermal_spread_std,thermal_spread_under_load,proxy_IR_mean,proxy_IR_median,proxy_IR_std,energy_efficiency,charge_time_to_50,charge_time_to_80,charge_time_to_95,charge_time_to_full,discharge_duration,soc_range,thermal_response_ratio,soh_label,cycle_duration,active_duration,rest_duration,voltage_spread_mean_rolling_mean_3,voltage_spread_mean_rolling_std_3,voltage_spread_mean_rolling_mean_5,voltage_spread_mean_rolling_std_5,voltage_spread_mean_rolling_mean_10,voltage_spread_mean_rolling_std_10,voltage_spread_mean_delta,voltage_spread_mean_roc,voltage_spread_under_load_rolling_mean_3,voltage_spread_under_load_rolling_std_3,voltage_spread_under_load_rolling_mean_5,voltage_spread_under_load_rolling_std_5,voltage_spread_under_load_rolling_mean_10,voltage_spread_under_load_rolling_std_10,voltage_spread_under_load_delta,voltage_spread_under_load_roc,voltage_asymmetry_mean_rolling_mean_3,voltage_asymmetry_mean_rolling_std_3,voltage_asymmetry_mean_rolling_mean_5,voltage_asymmetry_mean_rolling_std_5,voltage_asymmetry_mean_rolling_mean_10,voltage_asymmetry_mean_rolling_std_10,voltage_asymmetry_mean_delta,voltage_asymmetry_mean_roc,voltage_asymmetry_under_load_rolling_mean_3,voltage_asymmetry_under_load_rolling_std_3,voltage_asymmetry_under_load_rolling_mean_5,voltage_asymmetry_under_load_rolling_std_5,voltage_asymmetry_under_load_rolling_mean_10,voltage_asymmetry_under_load_rolling_std_10,voltage_asymmetry_under_load_delta,voltage_asymmetry_under_load_roc,thermal_spread_mean_rolling_mean_3,thermal_spread_mean_rolling_std_3,thermal_spread_mean_rolling_mean_5,thermal_spread_mean_rolling_std_5,thermal_spread_mean_rolling_mean_10,thermal_spread_mean_rolling_std_10,thermal_spread_mean_delta,thermal_spread_mean_roc,thermal_spread_under_load_rolling_mean_3,thermal_spread_under_load_rolling_std_3,thermal_spread_under_load_rolling_mean_5,thermal_spread_under_load_rolling_std_5,thermal_spread_under_load_rolling_mean_10,thermal_spread_under_load_rolling_std_10,thermal_spread_under_load_delta,thermal_spread_under_load_roc,proxy_IR_mean_rolling_mean_3,proxy_IR_mean_rolling_std_3,proxy_IR_mean_rolling_mean_5,proxy_IR_mean_rolling_std_5,proxy_IR_mean_rolling_mean_10,proxy_IR_mean_rolling_std_10,proxy_IR_mean_delta,proxy_IR_mean_roc,energy_efficiency_rolling_mean_3,energy_efficiency_rolling_std_3,energy_efficiency_rolling_mean_5,energy_efficiency_rolling_std_5,energy_efficiency_rolling_mean_10,energy_efficiency_rolling_std_10,energy_efficiency_delta,energy_efficiency_roc,thermal_response_ratio_rolling_mean_3,thermal_response_ratio_rolling_std_3,thermal_response_ratio_rolling_mean_5,thermal_response_ratio_rolling_std_5,thermal_response_ratio_rolling_mean_10,thermal_response_ratio_rolling_std_10,thermal_response_ratio_delta,thermal_response_ratio_roc,voltage_spread_max_rolling_mean_3,voltage_spread_max_rolling_std_3,voltage_spread_max_rolling_mean_5,voltage_spread_max_rolling_std_5,voltage_spread_max_rolling_mean_10,voltage_spread_max_rolling_std_10,voltage_spread_max_delta,voltage_spread_max_roc,thermal_spread_max_rolling_mean_3,thermal_spread_max_rolling_std_3,thermal_spread_max_rolling_mean_5,thermal_spread_max_rolling_std_5,thermal_spread_max_rolling_mean_10,thermal_spread_max_rolling_std_10,thermal_spread_max_delta,thermal_spread_max_roc,charge_time_to_full_rolling_mean_3,charge_time_to_full_rolling_std_3,charge_time_to_full_rolling_mean_5,charge_time_to_full_rolling_std_5,charge_time_to_full_rolling_mean_10,charge_time_to_full_rolling_std_10,charge_time_to_full_delta,charge_time_to_full_roc,discharge_duration_rolling_mean_3,discharge_duration_rolling_std_3,discharge_duration_rolling_mean_5,discharge_duration_rolling_std_5,discharge_duration_rolling_mean_10,discharge_duration_rolling_std_10,discharge_duration_delta,discharge_duration_roc,Cell_V_Avg_mean_rolling_mean_3,Cell_V_Avg_mean_rolling_std_3,Cell_V_Avg_mean_rolling_mean_5,Cell_V_Avg_mean_rolling_std_5,Cell_V_Avg_mean_rolling_mean_10,Cell_V_Avg_mean_rolling_std_10,Cell_V_Avg_mean_delta,Cell_V_Avg_mean_roc,Cell_V_Avg_range_rolling_mean_3,Cell_V_Avg_range_rolling_std_3,Cell_V_Avg_range_rolling_mean_5,Cell_V_Avg_range_rolling_std_5,Cell_V_Avg_range_rolling_mean_10,Cell_V_Avg_range_rolling_std_10,Cell_V_Avg_range_delta,Cell_V_Avg_range_roc,Current_std_rolling_mean_3,Current_std_rolling_std_3,Current_std_rolling_mean_5,Current_std_rolling_std_5,Current_std_rolling_mean_10,Current_std_rolling_std_10,Current_std_delta,Current_std_roc,SOC_range_rolling_mean_3,SOC_range_rolling_std_3,SOC_range_rolling_mean_5,SOC_range_rolling_std_5,SOC_range_rolling_mean_10,SOC_range_rolling_std_10,SOC_range_delta,SOC_range_roc,proxy_IR_trend_slope_10
1,-53.0,53.0,-0.13524370590552603,24.532995517213465,106.0,-35.05,-35.05,3.392,4.198,3.8139728539197075,0.23844643314568756,0.8060000000000005,3.415,3.416,3.384,4.194,3.808715395910182,0.2395744972573382,0.81,3.409,3.409,3.389,4.195,3.811025176377896,0.23883236743586816,0.8060000000000005,3.412,3.413,25.0,31.0,26.939655481144577,1.3784778740896075,6.0,27.0,27.0,25.0,31.0,26.62224689324213,1.3186756879374513,6.0,27.0,27.0,25.0,31.0,26.834401747663218,1.3676923804304624,6.0,27.0,27.0,10.0,100.1,59.608315725387676,28.73279546796823,90.1,10.0,10.0,0.005257458009526207,0.015000000000000124,0.002476810288443405,0.23598043917447295,0.005336263204580279,0.23573417251185377,0.317408587902446,1.0,0.46546791106178437,0.3287234900411257,0.0011908313468898468,0.0011867088607595037,9.96557093355937e-05,0.9927559873943026,2030,3206.0,4578.0,6119.0,19805,90.1,5.2237527084429794e-06,100.0,27923,24802,3121,0.005257458009526207,0.0,0.005257458009526207,0.0,0.005257458009526207,0.0,0.0,0.0,0.005336263204580279,0.0,0.005336263204580279,0.0,0.005336263204580279,0.0,0.0,0.0,0.23598043917447295,0.0,0.23598043917447295,0.0,0.23598043917447295,0.0,0.0,0.0,0.23573417251185377,0.0,0.23573417251185377,0.0,0.23573417251185377,0.0,0.0,0.0,0.317408587902446,0.0,0.317408587902446,0.0,0.317408587902446,0.0,0.0,0.0,0.3287234900411257,0.0,0.3287234900411257,0.0,0.3287234900411257,0.0,0.0,0.0,0.0011908313468898468,0.0,0.0011908313468898468,0.0,0.0011908313468898468,0.0,0.0,0.0,0.9927559873943026,0.0,0.9927559873943026,0.0,0.9927559873943026,0.0,0.0,0.0,5.2237527084429794e-06,0.0,5.2237527084429794e-06,0.0,5.2237527084429794e-06,0.0,0.0,0.0,0.015000000000000124,0.0,0.015000000000000124,0.0,0.015000000000000124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6119.0,0.0,6119.0,0.0,6119.0,0.0,0.0,0.0,19805.0,0.0,19805.0,0.0,19805.0,0.0,0.0,0.0,3.811025176377896,0.0,3.811025176377896,0.0,3.811025176377896,0.0,0.0,0.0,0.8060000000000005,0.0,0.8060000000000005,0.0,0.8060000000000005,0.0,0.0,0.0,24.532995517213465,0.0,24.532995517213465,0.0,24.532995517213465,0.0,0.0,0.0,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,0.0
2,-53.0,53.0,-0.05426938626622523,22.43931107925431,106.0,-17.02,-17.02,3.406,4.198,3.8531465483174756,0.23608217870608111,0.7920000000000003,3.443,3.443,3.399,4.194,3.848439340973341,0.23762340961730852,0.7949999999999999,3.438,3.437,3.403,4.195,3.850526765358543,0.23675298931984617,0.7920000000000003,3.441,3.44,25.0,32.0,26.765419339149467,1.425077543650663,7.0,27.0,27.0,25.0,31.0,26.51378545156093,1.349000054088865,6.0,27.0,27.0,25.0,31.0,26.69051889230021,1.395193796821784,6.0,27.0,27.0,10.0,100.1,64.21794388546067,28.32330839419528,90.1,10.0,10.0,0.004707207344134768,0.015000000000000124,0.002780670457317219,0.21066700074943184,0.0054864044621252515,0.24133468510649964,0.2516338875885339,1.0,0.4339519261457598,0.30349013657056145,0.0012591602355830752,0.0012522361359570472,9.12449955353099e-05,0.9831601488350308,2020,3186.0,4545.0,6067.0,24760,90.1,0.0006318320235109248,100.0,32897,24383,8514,0.004982332676830487,0.0003890859768506961,0.004982332676830487,0.0003890859768506961,0.004982332676830487,0.0003890859768506961,-0.0005502506653914385,0.0,0.005411333833352765,0.00010616590134592606,0.005411333833352765,0.00010616590134592606,0.005411333833352765,0.00010616590134592606,0.00015014125754497266,0.0,0.22332371996195238,0.017899303965494676,0.22332371996195238,0.017899303965494676,0.22332371996195238,0.017899303965494676,-0.025313438425041107,0.0,0.2385344288091767,0.003960160433794765,0.2385344288091767,0.003960160433794765,0.2385344288091767,0.003960160433794765,0.005600512594645862,0.0,0.28452123774549,0.04650973662248023,0.28452123774549,0.04650973662248023,0.28452123774549,0.04650973662248023,-0.06577470031391214,0.0,0.31610681330584356,0.01784267535111308,0.31610681330584356,0.01784267535111308,0.31610681330584356,0.01784267535111308,-0.025233353470564268,0.0,0.0012249957912364609,4.831582054592275e-05,0.0012249957912364609,4.831582054592275e-05,0.0012249957912364609,4.831582054592275e-05,6.832888869322848e-05,0.0,0.9879580681146667,0.006785282516432453,0.9879580681146667,0.006785282516432453,0.9879580681146667,0.006785282516432453,-0.009595838559271819,0.0,0.00031852788810968387,0.0004430789574320114,0.00031852788810968387,0.0004430789574320114,0.00031852788810968387,0.0004430789574320114,0.0006266082708024819,0.0,0.015000000000000124,0.0,0.015000000000000124,0.0,0.015000000000000124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6093.0,36.76955262170047,6093.0,36.76955262170047,6093.0,36.76955262170047,-52.0,0.0,22282.5,3503.714100779343,22282.5,3503.714100779343,22282.5,3503.714100779343,4955.0,0.0,3.8307759708682196,0.027931841435859247,3.8307759708682196,0.027931841435859247,3.8307759708682196,0.027931841435859247,0.03950158898064693,0.0,0.7990000000000004,0.009899494936611831,0.7990000000000004,0.009899494936611831,0.7990000000000004,0.009899494936611831,-0.014000000000000234,0.0,23.486153298233887,1.480458463745664,23.486153298233887,1.480458463745664,23.486153298233887,1.480458463745664,-2.093684437959155,0.0,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,0.0
3,-53.0,53.0,-0.042173939672332024,22.403359925825193,106.0,-46.57,-46.57,3.388,4.198,3.832812310519063,0.22179588243138718,0.8100000000000005,3.397,3.396,3.381,4.194,3.8276784565916397,0.2230026811460396,0.8130000000000002,3.389,3.389,3.385,4.195,3.8299753789618745,0.2222135597850426,0.8100000000000005,3.394,3.393,25.0,32.0,26.7913642627469,1.476333637149573,7.0,27.0,27.0,25.0,31.0,26.56781503598224,1.3694344061125536,6.0,27.0,27.0,25.0,31.0,26.71370387383249,1.4132649948571432,6.0,27.0,27.0,10.0,100.1,62.46277446026642,26.89086917817983,90.1,10.0,10.0,0.005133853927423055,0.015000000000000124,0.0024740943786431798,0.2266154254947864,0.005533510065446114,0.2413701885415438,0.22354922676466085,1.0,0.41662329504911644,0.27259547676248863,0.0013035229681493783,0.001297648012976481,8.898055864607128e-05,0.9807303604171996,2006,3163.0,4512.0,6021.0,24669,90.1,0.0003223460846272225,99.0,32655,24142,8513,0.005032839760361343,0.00028869853680146834,0.005032839760361343,0.00028869853680146834,0.005032839760361343,0.00028869853680146834,0.00042664658328828674,-6.180204105157589e-05,0.005452059244050548,0.00010301105054219042,0.005452059244050548,0.00010301105054219042,0.005452059244050548,0.00010301105054219042,4.710560332086243e-05,9.862343043291755e-05,0.22442095513956373,0.012798606030718737,0.22442095513956373,0.012798606030718737,0.22442095513956373,0.012798606030718737,0.015948424745354545,-0.004682506839843281,0.23947968205329906,0.0032437549872436967,0.23947968205329906,0.0032437549872436967,0.23947968205329906,0.0032437549872436967,3.550343504415965e-05,0.002818008014845011,0.2641972340852136,0.048174403729522405,0.2641972340852136,0.048174403729522405,0.2641972340852136,0.048174403729522405,-0.028084660823873037,-0.04692968056889259,0.30160303445805864,0.02811155161920049,0.30160303445805864,0.02811155161920049,0.30160303445805864,0.02811155161920049,-0.030894659808072822,-0.028064006639318545,0.0012511715168741,5.6768962430925024e-05,0.0012511715168741,5.6768962430925024e-05,0.0012511715168741,5.6768962430925024e-05,4.436273256630302e-05,5.634581062976575e-05,0.9855488322155109,0.006358717029971032,0.9855488322155109,0.006358717029971032,0.9855488322155109,0.006358717029971032,-0.002429788417831147,-0.006012813488551483,0.0003198006202821967,0.0003133118906155142,0.0003198006202821967,0.0003133118906155142,0.0003198006202821967,0.0003133118906155142,-0.0003094859388837023,0.00015856116595938975,0.015000000000000124,0.0,0.015000000000000124,0.0,0.015000000000000124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6069.0,49.03060268852505,6069.0,49.03060268852505,6069.0,49.03060268852505,-46.0,-49.0,23078.0,2834.86631078081,23078.0,2834.86631078081,23078.0,2834.86631078081,-91.0,2432.0,3.830509106899438,0.01975620237121734,3.830509106899438,0.01975620237121734,3.830509106899438,0.01975620237121734,-0.020551386396668647,0.00947510129198914,0.8026666666666671,0.00945163125250535,0.8026666666666671,0.00945163125250535,0.8026666666666671,0.00945163125250535,0.018000000000000238,0.0020000000000000018,23.125222174097654,1.2192999879229132,23.125222174097654,1.2192999879229132,23.125222174097654,1.2192999879229132,-0.035951153429117255,-1.064817795694136,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,5.634581062976571e-05
4,-53.0,53.0,-0.03670496664195658,22.486770009903875,106.0,-20.7,-9.67,3.395,4.199,3.8050304546577713,0.21784881682478865,0.8039999999999998,3.436,3.452,3.387,4.194,3.7992074993822587,0.21890292325105234,0.8069999999999999,3.43,3.446,3.392,4.195,3.8018037126266373,0.21819343783807107,0.8030000000000004,3.433,3.448,25.0,32.0,26.85492340004942,1.4943222501233602,7.0,27.0,27.0,25.0,31.0,26.605046948356808,1.3852707397853725,6.0,27.0,27.0,25.0,32.0,26.776377563627378,1.452367144520123,7.0,27.0,27.0,10.0,100.1,59.92529342723004,26.175043555882553,90.1,10.0,10.0,0.005822955275512755,0.016000000000000014,0.002459350645587224,0.2530390190985097,0.005655456905938525,0.24459683903360196,0.2498764516926118,1.0,0.4329413477390692,0.2997319708518301,0.0013368018460768983,0.0013333333333334035,8.888969124682816e-05,0.9792617765356668,2014,3164.0,4503.0,6002.0,24431,90.1,0.0005190119771510983,99.0,32376,23878,8498,0.005221338849023527,0.0005629951777983049,0.005230368639149196,0.0004600382541212754,0.005230368639149196,0.0004600382541212754,0.0006891013480897004,0.0005578739656889936,0.005558457144503297,8.724362300434251e-05,0.005502908659522542,0.00013197286301071303,0.005502908659522542,0.00013197286301071303,0.00012194684049241129,8.452622190663686e-05,0.23010714844757596,0.0214007261939385,0.23157547112930021,0.01771867020243375,0.23157547112930021,0.01771867020243375,0.02642359360372329,0.021186009174538917,0.2424339042272151,0.001873240602801712,0.24075897129837479,0.003682520174433707,0.24075897129837479,0.003682520174433707,0.0032266504920581696,0.0016310769635511646,0.24168652201526886,0.01573191833464274,0.26061703848706314,0.039980661807271424,0.26061703848706314,0.039980661807271424,0.02632722492795095,-0.0008787179479610441,0.2919391947282934,0.016857209761636387,0.30113526855650147,0.02297204335811874,0.30113526855650147,0.02297204335811874,0.02713649408934149,-0.001879082859365666,0.0012998283499364505,3.895243988279964e-05,0.0012725790991747997,6.310004001716176e-05,0.0012725790991747997,6.310004001716176e-05,3.3278877927520045e-05,3.8820805246911534e-05,0.9810507619292991,0.0019688370914906494,0.98397706829555,0.006069373014724101,0.98397706829555,0.006069373014724101,-0.0014685838815328145,-0.0019491861496819807,0.0004910633617630819,0.00015662448856504566,0.00036960345949942216,0.00027452538141994415,0.00036960345949942216,0.00027452538141994415,0.00019666589252387583,-5.641002317991324e-05,0.015333333333333421,0.0005773502691895622,0.015250000000000097,0.0004999999999999449,0.015250000000000097,0.0004999999999999449,0.0009999999999998899,0.0004999999999999449,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6030.0,33.421549934136806,6052.25,52.200734349879276,6052.25,52.200734349879276,-19.0,-32.5,24620.0,169.88525539316237,23416.25,2411.492673981546,23416.25,2411.492673981546,-238.0,-164.5,3.827435285649018,0.024460642313879007,3.8233327583312375,0.021591779373430386,3.8233327583312375,0.021591779373430386,-0.028171666335237155,-0.0243615263659529,0.8016666666666671,0.009073771725877583,0.8027500000000004,0.007719024117939717,0.8027500000000004,0.007719024117939717,-0.007000000000000117,0.00550000000000006,22.443147004994458,0.041837139914338996,22.96560913304921,1.045482471648126,22.96560913304921,1.045482471648126,0.08341008407868244,0.023729465324782595,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,4.8227423012745604e-05
5,-53.0,53.0,-0.031628013707012924,22.270771648423448,106.0,-53.0,-53.0,3.382,4.199,3.789522396279525,0.22657529038734242,0.8169999999999997,3.383,3.383,3.373,4.194,3.783828050422225,0.2276780966160836,0.8209999999999997,3.375,3.375,3.379,4.195,3.7864007465426512,0.22688331139870765,0.8160000000000003,3.38,3.38,25.0,32.0,26.883092644719127,1.4907446788678713,7.0,27.0,27.0,25.0,31.0,26.641965487700404,1.3804308325127328,6.0,27.0,27.0,25.0,32.0,26.822573736384776,1.449598979582335,7.0,27.0,27.0,10.0,100.1,57.71213131807612,26.753521083061763,90.1,10.0,10.0,0.005694345857300267,0.016000000000000014,0.002433904863972506,0.24496130404780825,0.005717085447868962,0.2477383506108849,0.24112715701872475,1.0,0.4277672862279115,0.28510129141395385,0.0013694916771022753,0.001365853658536565,9.25019611744764e-05,0.9782888219671724,1990,3134.0,4466.0,5956.0,24620,90.1,-0.0001859514506962436,99.0,32684,24237,8447,0.005550385020078693,0.00036641330349062624,0.005323164082779411,0.0004492008105890446,0.005323164082779411,0.0004492008105890446,-0.0001286094182124881,0.00028024596493860616,0.005635350806417867,9.34246845666303e-05,0.005545744017191826,0.0001491206449882467,0.005545744017191826,0.0001491206449882467,6.16285419304365e-05,9.17876912114239e-05,0.2415385828803681,0.013540230421828652,0.2342526377130018,0.016471173603948293,0.2342526377130018,0.016471173603948293,-0.008077715050701428,0.00917293927651093,0.24456845939534355,0.0031841758883971497,0.24215484716087682,0.00446240554453674,0.24215484716087682,0.00446240554453674,0.0031415115772829294,0.0031840810346705495,0.2381842784919991,0.013408060770261746,0.25671906219339546,0.035704496703364064,0.25671906219339546,0.035704496703364064,-0.008749294673887048,0.00878896512703195,0.2858095796760909,0.013582105214653788,0.297928473127992,0.021147192878418007,0.297928473127992,0.021147192878418007,-0.01463067943787627,0.0062529073257326095,0.0013366054971095172,3.298479278267152e-05,0.0012919616147602946,6.974683390473985e-05,0.0012919616147602946,6.974683390473985e-05,3.268983102537701e-05,3.298435447644853e-05,0.9794269863066796,0.0012291249741461167,0.9828394190298745,0.005839451673946463,0.9828394190298745,0.005839451673946463,-0.0009729545684944441,-0.0012207692250136293,0.00021846887036069238,0.00036378044942437404,0.000258492477460289,0.00034387699898557803,0.000258492477460289,0.00034387699898557803,-0.0007049634278473419,-0.00025414876766173306,0.015666666666666718,0.0005773502691895622,0.01540000000000008,0.0005477225575051058,0.01540000000000008,0.0005477225575051058,0.0,0.0004999999999999449,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5993.0,33.421549934136806,6033.0,62.42195126716242,6033.0,62.42195126716242,-46.0,-32.5,24573.333333333332,125.67550808862232,23657.0,2156.6815944872346,23657.0,2156.6815944872346,189.0,-24.5,3.806059946043721,0.022096918106222604,3.8159463559735203,0.024948915834833902,3.8159463559735203,0.024948915834833902,-0.015402966083986058,-0.021787316209611607,0.8096666666666671,0.00650640709864763,0.8054000000000003,0.00893308457365096,0.8054000000000003,0.00893308457365096,0.0129999999999999,0.0029999999999998916,22.386967194717503,0.10892825283382403,22.82664163612406,0.9572538978248232,22.82664163612406,0.9572538978248232,-0.21599836148042684,-0.0662941387008722,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,4.349622709186805e-05
6,-53.0,53.0,-0.029408350496162167,22.473913419715693,106.0,-23.04,-23.04,3.382,4.199,3.779044623353929,0.22969723635491254,0.8169999999999997,3.427,3.427,3.374,4.194,3.7738059040129817,0.23039582894006044,0.8199999999999998,3.42,3.421,3.379,4.195,3.7762458029083192,0.22974736122742703,0.8160000000000003,3.423,3.424,25.0,32.0,26.933096174249517,1.5148741221603546,7.0,27.0,27.0,25.0,31.0,26.732509517568495,1.3949860687311455,6.0,27.0,27.0,25.0,32.0,26.87262060787618,1.478190671151916,7.0,27.0,27.0,10.0,100.1,55.376671035386636,27.589368191362976,90.1,10.0,10.0,0.0052387193409474285,0.016000000000000014,0.0026275238966425654,0.2205255744737131,0.005775684640244941,0.24837953683630015,0.20058665668102102,1.0,0.40043932104945845,0.22912059874128254,0.0013965283807844083,0.0013888888888888592,9.186182787903618e-05,0.9772296667380402,1984,3122.0,4447.0,5928.0,24165,90.1,-0.0004541273920816056,99.0,32046,23516,8530,0.00558534015792015,0.0003069928153595248,0.005319416349063655,0.0004499635740135285,0.005309089959140746,0.0004032537418602115,-0.00045562651635283873,-0.0002921179672826634,0.005716075664684142,6.012022763324682e-05,0.005633628304324759,0.00012177859694973602,0.005584067454367345,0.00016310024043834,5.859919237597919e-05,6.011386715320784e-05,0.23950863254001034,0.016928666228365183,0.23116166477284983,0.017484812254261007,0.23196479383978705,0.01576213898690025,-0.02443572957409515,-0.01625672231239829,0.24690490882692903,0.0020243936307120895,0.24468392002576608,0.003361283378516576,0.24319229544011403,0.004731621729141442,0.0006411862254152578,0.0018913489013490936,0.23053008846411918,0.026298181867468018,0.23335467594911047,0.02143245222972408,0.24736366127466639,0.03930636113879495,-0.04054050033770373,-0.02464489750579539,0.27131795366902217,0.03726897861998228,0.2780078948680233,0.02996188573182336,0.2864604940635404,0.03386517793022512,-0.055980692672671306,-0.03530568605527379,0.0013676073013211942,2.990782324250838e-05,0.0013331010215392072,5.40904494470384e-05,0.0013093894090976468,7.55914331427747e-05,2.7036703682132993e-05,2.9863267353755e-05,0.9782600884136264,0.0010163595673913913,0.9797341548986219,0.002308378729464267,0.9819044603145688,0.005703003022780325,-0.001059155229132136,-0.00101605489881329,-4.035562187558364e-05,0.000502641688497022,0.00016662224850227925,0.0004675700210689849,0.00013972249920330654,0.000423366222974916,-0.00026817594138536197,-0.00048656968461635195,0.016000000000000014,0.0,0.015600000000000058,0.0005477225575051058,0.01550000000000007,0.0005477225575051058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5962.0,37.36308338453881,5994.8,54.586628399270126,6015.5,70.38962991804972,-28.0,-37.0,24405.333333333332,228.5833181431512,24529.0,236.29536601465549,23741.666666666668,1940.1110964753195,-455.0,-133.0,3.7881500873592024,0.012868443272661737,3.808990481279605,0.030821212446210174,3.80932959712932,0.02757984239767712,-0.010154943634332003,-0.01277895485915903,0.811666666666667,0.0075055534994650465,0.8074000000000003,0.010139033484509305,0.8071666666666669,0.009086620200419239,0.0,0.00649999999999995,22.41048502601434,0.12116597660318487,22.414825216624504,0.08681864704349963,22.767853600055997,0.8682189925526229,0.20314177129224475,-0.006428295094091041,90.1,0.0,90.1,0.0,90.1,0.0,0.0,0.0,3.97930963416552e-05
