round,anchor_mae,label_drift,pseudo_mean,pseudo_last,conf_mean,time_s
1,3.3501901269293723,1.9091842999974264,86.31936122572405,82.09970424121435,0.768929411443333,3.964137077331543
2,4.516747139316266,1.2178106396015682,85.13266421009725,81.32073816065716,0.8082490289577438,3.128680944442749
